country,show_id
,70262783
,70293661
,70266171
,70257413
,80988262
,70295189
,70257860
,70171835
,80993650
,80049979
,70267439
,70293812
,80113589
,70298393
,80191557
,80096585
,80106928
,80064459
,80014996
,60003082
,80244246
,80081277
,81005504
,80149064
,80171659
,80097221
,80103331
,81011936
,80244363
,80167481
,80991827
,70300666
,80221109
,81145271
,81024041
,80191236
,81094069
,81094893
,80221677
,70084221
,81056491
,81088331
,80234451
,80995079
,80180224
United States,80171125
,80106989
,60010069
,70241791
,81099997
,70084148
,70101345
,70128697
,70044688
,60035622
,80117079
,70001958
,70066433
,70098899
,70109689
,855084
,70105369
,60029369
,81086718
,80005738
,60000415
,70112731
,81130297
,60033320
,81100120
,81060038
,60020745
,18907685
,70114342
,70021661
,70084795
,60027701
,70021654
,81099976
,70001777
,80182447
,70055855
,80994575
,60036112
,80994424
,80229417
,80997402
,80236278
,80115118
,80180851
,80236279
,80994573
,70057519
,60029032
,81002211
,70062158
,80996343
,80994419
,80994426
,80994574
,70125939
,80994420
,70205125
,70034610
,80992111
,80222256
,80206917
,80994421
,70098332
,80236280
,80994572
,80996349
,80993648
,70306701
,80178940
,80158301
,70290905
,80156950
,80167699
,80158390
,70294800
,80184770
,80156992
,80191358
,80118532
,80107948
,80094964
,80158481
,70229498
,20257393
,80159899
,80093106
,80157567
,80157392
,80187467
,80160125
,80187323
,80157132
,80157864
,80157717
,80093104
,80104950
,80053140
,80065182
,70251160
,80108386
,80085300
,81214114
,80198623
United States,81062853
,80220814
,81046962
,80150242
,80233024
,70251894
,80173542
,80233408
,70142888
,81048548
,81045052
,80096786
,80097725
,70295415
,80125627
,81037984
,81037985
,80153895
,80020885
Australia,80002667
,80174974
,80213400
,80148595
,70301484
,80038358
,80237347
,80090370
,81000860
,81030789
,81020635
,80134893
,81047683
,81034697
,81049950
,80188596
,80189656
,70307659
,80081958
,81035398
,70113347
,80097389
,80221639
,70099120
,81024718
,80019930
,80141960
,80226168
,81006825
,81213891
,498716
,80220085
,80220813
,81048561
,81026705
,80122209
,80109193
,80117940
,81047898
,81057249
,81047900
,81047899
,81047901
,80099016
,80123792
,81031181
,80107084
,80125818
,80239629
,80145141
,80180171
,81023638
,81020577
,80190283
,80148920
,80233925
,81021098
,80194737
,80214406
,81026192
,70109891
,80003479
,80163053
,80214777
,81026986
,80216146
,80149575
,80144448
,80100936
,80192420
,81054827
,81020692
,771476
,80198056
,80158485
,80198661
,80119375
,70271454
,80207371
,81041182
,81020612
,81023713
,80174219
,80215322
,81127902
,80995039
,80180373
,80152003
,80126875
,70268449
,81147285
,70120142
,80996973
,70142824
,81235729
,80057599
,81093113
,80049358
,70141971
,70114021
,70275751
,70098902
,80118718
,60022265
,81026003
,80997602
,80169611
,81144867
,81127333
,60000878
,81047445
,81045085
,81050190
,81045065
,70205712
,80028965
,81020716
,81050191
,80202078
,81047446
,81000511
,81044856
,81044857
,80154682
,80158543
,80223136
,80189955
,80116307
,80228321
,80156940
,80222177
,80224233
,80228282
,70114977
,70285683
,80141338
,80015154
,80106440
,80128690
,80156769
,80141337
,70118799
,70137753
,80221553
,70244163
,81221851
,81020668
,70298946
,80144144
,80106504
,80141335
,80239306
,80115030
,70291114
United Kingdom,81044299
,70113534
,80113667
United States,80096955
,80125593
,81173792
,81113919
,70065107
,80990532
,80108149
,80173395
,80098203
,80081960
,81221873
,81036539
,80197526
United States,80202273
,80170870
,80237329
,80190519
,81183491
,81011449
,70253597
,70199239
,80099306
,484369
,81074060
,70202600
,81021294
,80109128
,80095649
Australia,70084788
,60036237
,80014637
,60000407
,70202138
,81035731
,1181488
,70308046
,81167119
,80108158
,60024942
,81028791
,60000891
,70021648
,1151188
,81184681
,374651
,70124183
,60026106
,70041162
,70082268
,70019004
,70128701
,1151721
"United States, Switzerland",60029363
,80032636
,60002003
,1179574
,81103093
,60000393
,60026114
,70042687
,523650
,70104894
,70081015
,70100448
,70118155
,70044594
United States,81088083
,11819467
,70065096
,70000091
United States,70019506
,70150473
,70131314
,70284281
,60021788
,70112732
,60021790
,60031236
,60032563
,673843
,1180086
,281550
,70125232
,81167137
,60000440
,81217437
,60000480
,80117557
,70021634
,70112500
,786137
,60034568
,70050507
,70125581
,846071
,81085364
,81140307
,80188351
,70128695
,80095807
,70121008
,81167101
,60000870
,70260512
,80135276
,60035996
,60000409
,80201590
,60022396
,28631029
,60022058
,70077544
,60023856
,1029730
,60029154
,70103524
United States,70021631
,81012487
,404067
,70020296
,70021652
,70061763
,70113006
,70105370
United States,60004484
,60004483
,5670479
,60001808
,60001807
,793907
,20159719
,60024914
,60000209
,60033108
,1064058
,60021377
,60033107
,80066084
,1067876
,70117902
,60001396
,22007250
,60020949
,60011597
,70100379
,70209245
,70045863
,70045866
,80999981
,60022056
,80016588
,70011207
,60027689
,80177342
,80108616
,70084799
,60010487
,60011649
,60010488
,60004476
,70299748
,80214621
,80245709
,70117299
,16944044
,81045060
United States,60031284
,70058019
,81046846
,880640
,81052279
,81052277
,60026139
,70101375
,408911
United States,80195885
,70307648
,60023619
,70023960
,80201623
,80201626
,80195653
,80084756
,70117122
,80084454
,70204980
"Canada, United States",80208908
,80167491
,80206907
,80202905
,60035870
,80074065
,80201809
,80228146
,70169918
,80201810
,80221637
,19207412
,80201618
,70128225
,80020131
,70286028
,80020036
,70301472
,70286029
,70297799
,80131236
,70297439
,70116578
,80202908
,80184135
,80139199
,80208830
,80201813
,80186459
,1065372
,80159566
,80201815
,70114043
,80140364
,80140617
,80154688
,70060010
"United States, Germany, Italy",80140490
,80011026
,80117742
United States,80140938
,80147318
,80152741
,80118002
,80141033
,80140362
,70213235
,70221672
,70213085
,70213084
,70213083
,70213082
,70213081
,70213080
,70213079
"United States, United Kingdom",70213078
,70213077
,70213076
,70221673
,70221570
,70221571
,70221569
,80008257
,80092837
,70259568
United States,70242898
,70242897
,70213075
,70213074
,70213073
,70213072
,70294113
,70242900
,70242899
,70287605
,70053412
,80131616
,81020653
,80220692
,80117531
,80153131
,80991400
,81059388
,80231156
,81029383
,80241001
,80178280
,80119555
,80158270
India,70302836
,81034763
,81044300
,80151370
,81010962
,80094258
,80179371
,80201570
,80225034
,80044834
,81049811
,80214523
,80201500
,80182123
,80221279
,80134431
,80198745
,80038446
,70252885
,80157760
,80065220
,81045349
,70301279
,81002591
,80123777
,80109296
,80190130
,80103313
,80092925
,80094723
,81010869
,80188883
France,81045072
,81010873
,81010864
,81010866
,80175332
,81047510
,80011541
,80065327
,81010872
,70123648
,70127628
,80050106
,80159955
,70167133
,80214583
,80213299
,80214579
,80119235
,80039717
,70278931
,70305955
,81051693
,80109295
,80046599
,80071048
,70299043
,80002073
,80021983
,80002074
,80100937
,80081863
,80155793
,80023667
,80191608
,80163279
,80117555
,80100261
,81026327
,81027190
,81071868
,80013712
,80057509
,80138915
,70202577
,80236133
,81069254
,80223050
,70251896
,80198735
,80217121
,80117596
,81060040
,81005266
"Denmark, France",81063743
,80219974
France,80097140
,80177414
,80226233
,80098490
,81024494
,70176656
,80214581
,80223731
,80211728
,80226338
,80121386
,80152627
,80149259
,70307570
,80081337
,81057246
,70295974
,80209153
,80161850
,80107808
,80123910
,80103428
,80113673
,80013271
,80989337
,80117551
,80184625
,70100084
,80106438
,70295085
,80159877
,81043345
,81052266
,81067757
,80095232
,81067758
,70002291
,81050193
,81067759
,80045203
,81043346
,81045069
,80216820
,81026667
,70056686
,81067761
,80992672
,81050194
,81045308
,70109378
,80988834
"Japan, France",80201612
,80202087
,80201816
,80201605
,80201609
,70116577
,70121660
,70120167
,80201622
,80201817
,80082749
,80065214
,80152155
,80158801
,80158803
,80167461
,80157565
,80227304
,80081987
,80134887
,80150604
,80046696
,70118368
,80013293
,80241304
,80147513
,80057749
,80103818
,60022998
,80205595
,81063028
,60003378
,70132722
,81001413
,80080618
,80220013
,80065492
,81050118
,81048914
,80220228
,70101697
,80106984
,80211627
Canada,81041414
,80104316
,80208661
,81063480
,81035127
,80199689
,70045919
,80198055
,80195654
,80170992
,80078037
,80163352
,80172958
,80171291
,80234290
,80005332
,80060060
,80091866
,80017528
,80095530
,80093105
United States,80127604
India,80156767
,80159668
,80167843
,70306702
,80042371
,81004748
,80174959
,80225595
,80149141
,80160347
,80098200
,80081410
,70117322
,81157385
,81033201
,70253594
,70266069
,70035037
,81016342
,70152959
,70144331
,80178974
,80157086
,70089214
,60020906
,60002808
,70129396
,80156938
,70087087
,80156405
,80103392
,80158044
,80098288
,70103762
,80223271
,81016408
,80189522
,80201490
,81001412
,80993105
,80195198
,80999067
,81003741
,81087498
,81172740
,81172756
,80223779
,81068687
,81172758
,81146370
,80228274
,70120340
,80987516
,81019391
,80240027
,80126997
,81172868
,80177346
,81002594
,80185876
,80105691
,81029841
,81083590
,80236118
,80244190
,80204730
,80104103
,81188871
,81135440
,81055408
,80211590
,80988989
,80117080
,80042368
,60034116
,70211474
,81177444
,81213876
,70056728
,81161834
,247747
,70064205
,80083672
,60003405
,70053010
,81038225
,70062701
,81213889
,70005055
,60029461
,81213893
,372195
,20255593
,70059328
,81213888
,60024927
,20255837
,70006866
,20077944
,20705133
,21028086
,22040803
,70054380
,60020236
,20765027
,81109078
,81213885
,70129075
,60001407
,70295531
,17457622
,20712279
,70051840
,81213895
,24073896
,81221913
,70040912
,81213979
,70018445
,81213897
,81213877
"United Kingdom, United States",81213882
,81224811
,81224839
,81213896
,60003097
,81213887
,896678
,81217436
,81221914
,70072558
,60002818
United States,20257617
,70059284
,60001404
,81213879
,81213898
,28371873
,17016471
,70065255
,60021548
,81217438
,81213873
,81213874
,81203251
,81213884
,81034612
,81006261
,70205634
,80168234
,80221778
,80184972
,80029102
,70205710
,70205714
,70236010
,80218432
,80115134
,80098284
,80024132
,81054849
,80087891
,80022613
,80163263
,80154689
,81078397
,80103374
,81167490
,81012943
,80044536
,70301620
,70213471
,81036061
,80208337
,70132228
,80194671
,80163430
Italy,70253398
,81043135
,80185375
,80988062
,80240277
,81024730
,80151663
,81024717
,80194558
,80244708
,81228864
,81037848
,81044813
,81172726
,81029400
,80141781
,70253590
,80116839
,80225085
,81150338
,80213020
,80013773
,80098103
,80211991
,80182473
,80037129
,80037176
,80037484
,80120301
,81164603
,81000505
,81045499
,81164636
,81037697
United Kingdom,80208235
,80219127
,80052828
,80225526
,80244123
,81104634
,80997338
,81020728
,80153226
,80171023
,80107989
,80134885
,81014479
,81039096
,80989338
,80131551
,80119234
,81108479
,81172830
,80999643
,80196789
,80172145
,81032872
,81032873
,80200596
,80997339
,81020973
,81019341
,81007175
,80223098
,81157169
,81172911
,81172897
,80126996
,80189685
,81001097
,70270949
,81008536
,80040119
,81036535
,81036533
,80232740
,70221084
,80163222
,80142140
India,60030245
India,70271592
,80046144
,80046145
,80202133
,81004280
,81036338
,80058480
,80206847
,80164930
,80115102
,80106265
,80098467
,80098491
,80081754
,81018239
,80205978
,80190279
,80155902
,80206057
,80105358
,80108691
,80019503
Italy,80241410
,80218939
United States,80175314
,80023921
,81045765
,80039602
,80090672
,80012535
,70137790
,81048551
,80058477
,81039381
,80026431
,70221348
,80013772
,80013474
,70184051
,80000644
,80145625
,70264416
,80144803
,80117627
,80104983
,80127459
,80125782
,80074933
,80188605
,81159258
,81213155
,60021525
,80057585
,70059026
,70224999
,70278990
,70181734
,80205232
,81135444
,70254352
,81213148
,70134537
,70001237
,70114467
,81213149
,70110883
,60004509
,81235603
,70262614
,60022041
,70202336
,81025946
,81034633
,81034635
,80188902
,81045054
,70117674
,80036412
,70213120
,80214013
"United States, United Kingdom",80104116
,80197310
,80177441
,80218586
,80173711
,80203788
,80227673
,80218784
,80218783
,80217545
,80106230
,70003680
,80216662
,80059446
,80093295
,80115112
,80126211
,80126185
,80126212
,80126153
,80087347
,80128756
,80066800
,80031595
,80126214
,80087348
,80098810
,80087078
,80093812
,80085567
,81042804
,80222301
,80191239
,81001887
,81172747
,81172757
,81172904
,70243446
,81210770
,81172864
,80091880
,81060232
,80996957
,80139397
,80107019
,80191835
,80124728
,80020772
,70290567
,80065754
,80180711
,80205065
,80194612
,80039517
,81035888
,81001121
,80144453
,81025391
,80131415
,81148811
,18066997
,60023608
,1153656
,21302357
,81217745
,80011622
,81165325
,81217746
,70023451
,80182479
,81217743
,81217741
,873159
,81217747
,81194523
,80191294
"Kosovo, Albania, United States, Georgia",81184705
,70021640
,70044689
,80208793
,81217742
,81149202
,70216819
,70124651
,81002685
,70204955
,70285697
,81030201
,81024726
,81015153
,80017265
,81028939
,80106306
,60034549
,80135353
,80229852
,70126809
,80127645
,80187471
,81030197
,70104313
,80166319
,80158854
,80208746
,80203781
,80180601
,80191081
,80203792
,70170181
,80175348
,80173001
,80171247
,70286808
,80180651
,70135647
,80201828
,80203787
,70236586
,80191513
,80113785
,80152091
,80118982
,80134109
,80133781
,80039789
,80149139
,80040118
,80134797
,80114915
,80040089
,80104240
,80134078
,80154176
,80067618
,80073100
United States,70253397
,81091977
,80243216
,80245357
,80128691
,80178427
,70183165
,80183878
,80177986
,80165295
,80165487
,70297144
,81065902
,80239462
,80230293
,81000207
,80998058
,81112446
,80203996
,80203998
,80203997
,80204117
,80204119
,80204118
,80163368
,80184868
,80044888
,81145273
"United States, Japan",80164979
,80165221
,81035835
,80208295
,81000509
,80138681
,80167488
,80142222
,80156927
,80057578
,80018296
,70303426
,80104648
,80992995
,80234491
,80155475
,80117800
,80226089
,80150507
,70254350
,70033611
,80191522
,80997863
,80114719
,80220145
,81020576
,80042182
"United States, France",81034010
,80992137
,81091381
,81141694
,80196382
,80148535
,80999091
,80209658
,80994162
,80215500
,80174897
,80173176
,81167494
,80999781
,80997400
,70292992
,80193491
,81002601
,80177776
"Germany, Canada, United States, France, United Kingdom",81016192
"Germany, Canada, United States, France, United Kingdom",81016194
,80059505
,80163159
,80108234
,80152442
,80161232
,70275600
,80057691
,81003736
,60000677
,70012316
,70298926
,80164392
,80122759
,80163366
,80115152
"United States, Mexico",80048569
,81036530
,81145277
,80025923
,80035689
,81012978
,80144145
,81008283
,80184405
,81155859
,81155858
,81155802
,70285728
,80243728
,80224150
,80128689
,80168068
,80163054
,81151880
,81151877
,81151878
,81016193
,81016196
,80201175
,81016191
,80199962
,80163295
,80163407
,80163265
,60021787
,80226557
,80162179
United States,80115686
United States,70287604
"United States, Germany, Japan, United Kingdom, Hong Kong",70242938
,22469949
,81155803
,70139075
,70139072
,70267490
,80087354
,70111162
,80099083
,60003290
,70139074
,70303432
,70139071
,70219529
,70056059
,70114589
,80104257
United States,80997865
,70123124
,70047320
,70229043
,80087743
,70139078
,70229041
,70187503
,70075775
,80234464
,80209558
,80209722
,80153897
,80138469
,80078197
,80201039
,80002566
,80146805
,81020839
,80087352
,80173606
United States,80203147
,80225020
,80190984
,70242630
,81040407
,81106517
,81026915
"United States, Germany",70304252
,81092330
,80205594
,81091957
,80021840
United States,80231419
,81006335
,81175361
,80235578
,81078331
,80243541
,80039484
,70059191
,11546798
,70014531
,80997789
,80997867
,80039662
,80997862
,60027334
,80999983
,70111922
,70130432
,70033579
,70100527
,80997857
,80997793
,80997861
,70299867
,80195357
,81154987
,81122206
,80209061
,81002212
,80176707
,80199381
,80202176
,70123118
,80175913
,80185166
,70209163
,80170687
,80163191
,80184661
,70308278
,81147274
,80136450
,80136453
,80163530
,80136455
,80039439
,81147278
,81002933
,80162142
,80100772
,81145135
,80188580
,80106737
,80142058
,80211884
,81005454
,80223371
,80175147
,70296443
,80160346
,70121522
,80124099
,70119812
,60032685
,70006816
,70236587
,520489
,70266677
,60010514
,70301367
,81139317
,80014727
,81050688
,80081505
,60022700
,915927
,916043
,60010836
,916061
,60025674
,70039168
,81103092
,80242065
,60031278
,60001363
,60026477
,80094096
,81085824
,1171655
,70233317
,80997858
,80238607
,80039485
,80998560
,70043379
,80998562
,70124268
,80998563
,80997864
,70142792
,81002214
,80993656
,80998568
,80998565
,80998566
United States,80998567
,81002215
,70105338
,81014824
,80230018
Italy,80242916
,80041339
,70105371
,60022962
,81002213
,80190147
,80190149
,80195886
,80190148
,80147321
,80157177
,80185369
,70248183
,80159897
,80166472
,80151962
,80190146
,80184595
,80166481
,80184684
,80114501
,80187107
,80141259
,80167646
,80157528
,80081374
,80119381
,70303287
,80104552
,80108473
,80106611
,80108494
,80108773
United States,80108844
,80108846
,80108847
,80109038
,70222860
,81026677
,80218962
,80202076
,80094357
,81074135
,81031306
,80169549
,80091879
,80035480
,81091424
"United States, United Kingdom",80208951
"United States, United Kingdom",80134527
,80989339
,70295170
,80130625
,80096984
,80189646
,80226962
,80161104
,80175352
,80098839
,80232502
,81088786
,81013015
,81086435
,81091423
,80211703
,81044607
,80241474
,81034317
,80119177
,80026032
,81087764
,80231064
,80227118
,80227113
,80227119
,80194610
,80038443
,80231065
,81029737
,81072852
,81050394
,80992853
,81072951
,81072752
,81072919
United States,81072883
,80231066
,80217848
,80175333
,80198419
,70130142
,81062674
,81049578
,81015498
,80157889
"Italy, Canada",81094082
,80048940
,80161826
,80162136
,80154638
,80164212
,80162131
,80096782
,80164864
,80162993
,80136794
,80184682
,80183328
,80136792
,80136789
,81035872
,81035865
,80210361
,70260989
,80992501
,81076251
"France, Belgium",81093925
,70126573
,70242568
,80164088
,80081278
,81035869
,81066244
,80991404
,81035873
,81094665
,81035878
,80174683
,70103759
,80182411
,80226424
United States,80158042
,80117684
,80106337
,81077451
,81014345
,80986854
,80170611
,80118916
,80146759
,81073387
,80239640
,80192186
,70241596
,80174097
,81076749
,81066961
,80237428
,80015799
,80036657
,81037733
,80112518
,81072829
,81033430
,81072807
,80196883
,81035851
,80202920
,81080942
,80187301
,80178971
,80215782
,81035844
,81035842
,81035860
,81035850
,81035854
Italy,80097516
,80164465
,80017099
,81043542
,81026329
Italy,80232914
,80027271
,70222859
,70261674
,70045274
"Italy, Spain",81034599
,80999069
,70114022
,80015794
,70283263
,70043149
,70040077
,60031998
,60036103
,81086641
,70027133
,81086640
,81009808
,80189853
,70142918
,80081790
,80122232
,80122192
,80015280
,80141253
,80141254
,80122191
,70205713
,80160081
,80168301
,80064273
,80098475
,81060043
,81024557
,70124562
,80156683
,80126569
,80171982
,80156856
,81041391
,80152625
,80175421
,80104198
,80239864
,80108518
,80172002
,81019144
,81043540
,81043541
,80170483
,80211621
,80987458
,81019888
,80133153
,80149145
,80198988
,81044884
,80106743
,81087095
,81021447
,80142474
,81086434
,81083791
,70167072
United States,70058016
,70077557
,80233085
"United States, Canada",80141156
,70077546
,81049612
,70063591
,81052280
,70110558
,60020916
,70296735
,80103336
,80006149
,80209751
,80063773
,80231373
,70061480
,70060380
,80202808
,60010082
,60033788
,60033786
United States,60033787
,60022255
,60022254
,70020048
,284890
,80122234
,70115621
,80122188
,80103383
,60011619
,80041337
,60033223
,80208373
,607931
,60002111
,80036662
,80174145
,80190215
,70000196
,80245519
United States,70083535
,70039405
,60000722
,70134539
,80124313
,60036359
,80049281
,70084328
,70099610
,80156408
United States,80122193
,80159714
,80123567
,80144890
,80106786
,80115101
,80158482
,70266998
,80081955
,80122240
,70302835
,80125512
,80121873
,70205014
,80122186
,80158479
,80100054
,80104237
,80093107
,80094557
,80085439
,80106136
,70259784
,80136796
,70270745
,70177067
,80002612
United States,80095988
,80024113
United States,80200942
United States,70197049
,70283260
,70143860
,80020542
,80217957
,80113201
,80115297
,80180182
,80131479
,80057883
,80108495
,80059465
,80023289
,70210884
,80127001
,70197042
,80095697
,80063740
,70281312
,70242079
,70295760
,80119379
,80117545
,80066429
,80077977
,80166239
,80118289
,81072571
,70184207
,70302573
,70279852
,70205012
,80053653
,70177057
,80025172
,80059047
,80108561
,70157231
,70293622
,70143811
,80109399
,80063705
,70281526
,80214792
,80002479
,80124711
,80992228
,80113037
,80185145
,80011206
,80095241
,70300800
,80095435
,80201680
,80158516
,80068326
,70242310
,80072207
,80095900
,70213238
,80018294
,80994754
,80211634
,81094271
,80160935
,80227516
,70235760
,70301553
,80042307
,80020935
,80176076
,80050063
,70309457
,80057506
,80178943
,80179905
,80190086
,80212481
,80036165
,80083261
,80167821
,80083330
,80073432
,70155629
,80107077
,70155618
,70136140
,70158332
,70158331
,80147923
,80045820
,80209553
,80230435
,80180849
,80058852
,81042948
,80027564
,80179762
,80175722
,81200716
,80028732
,80115341
,80221261
,70204957
,80136795
,70279188
,80213643
,70205672
,80092878
,70302484
,81204911
,80099656
,80998905
,80233258
,80212245
,80117560
,80128275
,70221438
,70172485
,70178217
,80074249
,70264612
,80025678
,70269479
,80245299
,80003477
,80115338
,81086462
,81070963
,70234440
,80175619
,80046193
,80117540
,80221999
,70204963
,80090673
,80239860
,80144355
,80150290
,80101401
,80217889
,70308105
,70155610
,70279656
,70236561
,80057918
,80107369
,80057609
,80023612
,80221787
,80209096
,80027373
,80024103
,80198459
,70143825
,70252898
,70140358
,80066080
,70210883
,80065386
,70281343
,80010655
,70300066
,80075820
,80117554
,80113612
,80133311
,80027042
,80018046
,80020540
,70242081
,80170690
,80077417
,70197057
,80025273
,70143864
,80154610
,80191680
,70245163
,70202589
,80049714
,80117748
,80095699
,80120485
,80065146
,80101826
,80987906
,70300472
,80032178
,80211136
,70260729
,80244567
,80233664
,80097034
,80023644
,80233447
,70177034
,70157434
,80179201
,70171957
,80024057
,70153385
,80117809
,80099753
,80178687
,80021955
,80022276
,80044950
,70136135
,70136114
,80175685
,80170109
,80138030
,80007225
,80036140
,80147920
,80212301
,80067617
,80991329
,80117781
,80094728
,80074220
,80113647
,70281323
,70264888
,80024232
,80210887
,70153390
,80156387
,80027772
,80179394
,80195828
,80105452
,80986797
,80002537
,80100172
,80220541
,80009097
,80109194
,80031377
,80000139
,80007912
,80046249
,80239797
,80026224
,80007778
,70304256
,70140391
,80198505
,81079046
,80227798
,80029145
,80158515
,80002311
,80175351
,80058427
,80202183
,80196657
,80148927
,80131505
,70155579
,80049870
,80062047
,80134695
,80057281
,80103318
,80198635
,80097771
,80175350
,80062112
,81014647
,80133042
,81026700
,70242311
,80130521
,80045811
,80057611
,80089198
,80202146
,80036416
,80192098
,80091742
,80160037
,80179782
,80182950
,70153374
,70143843
,80175934
,80100105
,80179784
,80141270
,80118092
,70142386
,80004462
,70152640
,80021966
,80103470
,80149594
,70155574
,70153408
,80157645
,80022632
,70305883
,70136129
,70175670
,80133187
,80133335
,80136311
,80064235
,80008434
,80018988
,80030346
,80084164
,80117498
,80126991
,70205024
,70285368
,80017537
,70180293
,70143842
,80158104
,80117694
,80117485
,81033895
,70301529
,80153272
,80178941
,70267476
,70302614
,80016571
,80050008
,81008236
,80226864
,70136126
,70204981
,80020971
,80041601
,70157196
,70158330
,70184127
,70184128
,70136120
,70184126
,80142550
,80117038
,80095532
,70180051
,80046348
,70271773
,80108450
,80136321
,80037278
,80094273
,80081537
,81041002
,80126684
,70272479
,80161335
,80145143
,80239798
,80039394
,80993816
,80192734
,80215507
,81059779
,70304718
,70252973
,81017061
,80112415
,70136152
,70177084
,80152350
,80051137
,80140955
,70304245
,81224868
,80092654
,70142362
,80174285
,81029884
,80063989
,80036407
,80043576
,70157152
,70296346
,80025744
,70157294
,80125291
,80221272
,80040330
,80157752
,80128686
,80092801
,81215567
,70171947
,80105030
,81040405
,81004164
,80216651
,70204995
,70142436
,70196150
,80105699
,80075595
,70302182
,70285581
,70301578
,60036794
,70304246
,80074152
,80018987
,70302007
,80100929
,80114988
,80027159
,70283261
,80027158
,80231658
,70300626
,80117552
,80223138
,80095299
,80156006
,80063599
,80171452
,80198991
,80121349
,80113701
,80057968
,80117470
,80996791
,80200027
,80079255
,80108159
,80095698
,80238565
,80164216
,70140438
,70143836
,80144146
,80049903
,80044965
,80114855
,70142437
,80115328
,70283264
,80161728
,70171946
,80175802
,80013249
,70305043
,70221085
,70250398
,80175275
,80176842
,80025601
,80003196
,80223989
,70258489
,80161628
,80096545
,80115432
,80130911
,80204451
,80199128
,80049277
,80046347
,80136790
,80127464
,80189829
,80244228
,80018869
,80116626
,70158329
,80091341
,80173174
,70227189
,70264078
,80239700
,80126877
,80126599
,80066227
,80108373
,70196145
,80162994
,80186475
,80067942
,70136122
,70204989
,70153412
,70243132
,80005756
,80000063
,70286564
,70281022
,70153404
,81145628
,70234439
,80058654
,80125979
,70304989
,70304990
,70299204
,80057969
,80046728
,70304988
,80057700
,80045922
,80244601
,80239639
,80159586
,80152447
,81154455
,81113928
,81132437
,80058026
,70303496
,80162141
,80095641
,80159880
,81016044
,81016045
,70142798
,70062814
,80147760
,81160036
,80201906
,80052612
,80113641
,80239337
,70212504
,80187061
,80184358
,80198585
,70233894
,81011955
,80104068
,80019931
,80200087
,81053892
,81002850
,81004470
,80157072
,81002864
,81016750
,81002866
,80225885
,81132443
,80218107
,80220715
,80241248
,81012295
,80060037
,60003155
,81177238
,70270775
,81025403
,80215923
,80151483
,80173625
,80166318
,81186758
,81186757
,80108976
,80208155
,80162144
,81053953
,80992496
,70304191
,80103311
,81176200
,80238106
,81004814
,81080769
,70267838
,80211380
,80059432
,81172721
,81172727
,70153543
,81172728
,81095101
,80241960
,80124522
,81020513
,81020518
,81020523
,80216172
,81122669
,81000389
,81132439
,81035117
,80244627
,80189183
,80119815
,80224294
,80143797
,80161931
,80057610
,81107545
,70259208
,80176878
,80149143
,81144925
,80987075
,80192815
,81147293
,80991316
,70124316
,80219119
,80037280
,80058248
,70307661
,70117312
,80092885
,81131761
,80227777
,81018233
,81016317
,81016337
,81018234
,81018235
,81018237
,81018238
,81016339
,80067522
,80192149
,80192014
,80192015
,80202129
,81093951
,81089941
,80243899
,80217733
,80999985
,81002336
,80188120
,80164779
,80993613
,81092328
,81183572
,81037283
,81095103
,81132438
,80217779
,80211572
,81161230
,81002412
,81023636
,80217669
,80153467
,80993062
,70267728
,81011508
,80244019
,70130445
,80991570
,80184129
,60000861
,1151375
,80187228
,70099119
,70039185
,81165769
,70056433
,70113003
,60031232
,80032842
,81137482
,70043308
,81165771
,70044697
,70105368
,81141689
,1008581
,70058023
,81165786
,81165770
,70043303
,70136074
,1153194
,70112730
,81154900
,70087541
,81004113
,70024088
,81005312
,80994130
,81019924
,81018240
,70077076
,80102950
,80994108
,70055221
,81005314
,81004223
,80198730
,81016043
,17672040
,80188969
,80189155
,20254278
,70276596
,80063025
,70068739
,80156941
,70213196
,70052492
,70036200
,70018513
,80105933
,80139506
,80205314
,80158545
,80156939
,80152537
,80045673
,70275937
,70101321
,70108386
,70074559
,80162197
,60034929
,80141891
,80183897
,80177834
,80106140
,80106137
,70229514
,80114155
,70303288
,80102579
,80111273
,80114419
,80128337
,70303289
,80111614
,80111275
,80103426
,80244311
,81183570
,81016321
,81021976
,80025390
,80041653
,81016338
,81017724
,80174918
,80170301
,80215730
,81161487
,81177367
,81016323
,81016318
,80191369
,80168222
,80999063
,80220650
,81158574
,81132440
,80117803
,81021243
,70105130
,81010662
,80141858
,80203920
,80242051
,80199806
,80084834
,70266684
,81166978
,81167029
,81142594
,70067230
,80207446
,80207447
,80192097
,80191963
,80218099
,80199767
,80161921
,80224362
,80092857
,80067754
,80189954
,80123740
,80123741
,81197399
,81000863
,70082255
,80197912
,80045783
,81123469
,80211622
,80990221
,80202352
,80235268
,80173479
,80081372
,81136744
,80221210
,81132444
,80182014
,81010786
,81105406
,81110383
,81200228
,70218316
,80995073
,80064515
,80062011
,80197462
,81034741
,81075461
,80205231
,80235864
,80135414
,70258566
,80017261
,81071891
,80994444
,80017286
,80039050
,15815343
,70295176
,81043190
,70170182
,70082633
,70049619
,80211135
,70109884
,70176967
,70198040
,80038442
,80091310
,80066079
,81035748
,80135164
,80113669
,81094801
,80218973
,80235999
,80236359
,80236356
,80236778
,80236470
,699257
,80236574
,80039069
,60001650
,81172848
,81034575
,80207486
,80226951
,80232279
,80239666
,80144152
,81035749
